date,SeaSon,item,msrp,netsale,cogs,discount
2026-02-06,S25,SHORTS,88,22,23,75%
2026-02-06,S25,TANK TOP,58,15,8,74%
2026-02-06,F25,TRACK PANT,125,100,29,20%
2026-02-06,S25,T-SHIRT,42,42,7,0%
2026-02-06,F25,TRACK JACKET,165,99,37,40%
2026-02-06,S26,TRACK JACKET,150,150,23,0%
2026-02-06,F25,TRACK PANT,135,81,23,40%
2026-02-06,F25,TRACK PANT,125,88,28,30%
2026-02-06,F25,TRACK PANT,135,108,31,20%
2026-02-06,F25,TRACK PANT,135,81,30,40%
2026-02-06,F25,TRACK JACKET,150,105,34,30%
2026-02-06,F25,TRACK JACKET,150,90,36,40%
2026-02-06,F25,TRACK PANT,125,88,28,30%
2026-02-06,S25,T-SHIRT,48,12,8,75%
2026-02-06,F25,TRACK JACKET,165,99,37,40%
2026-02-06,S26,SHORTS,118,118,24,0%
2026-02-06,F25,TRACK PANT,150,150,32,0%
2026-02-06,S25,T-SHIRT,48,12,7,75%
2026-02-06,F25,TRACK PANT,125,88,29,30%
2026-02-06,S26,TRACK JACKET,135,135,20,0%
2026-02-06,F25,TRACK PANT,125,75,29,40%
2026-02-06,F25,TRACK JACKET,150,90,34,40%
2026-02-06,S25,TRACK JACKET,165,37,40,78%
2026-02-06,S25,SHORTS,68,15,11,78%
2026-02-06,F25,TRACK JACKET,150,150,25,0%
2026-02-06,S26,TRACK JACKET,185,185,35,0%
2026-02-06,F24,SHORTS,78,20,20,74%
2026-02-06,F25,TRACK PANT,125,88,28,30%
2026-02-06,F25,TRACK PANT,250,200,59,20%
2026-02-06,F24,POLO,150,38,80,75%
2026-02-06,F25,TRACK JACKET,150,81,36,46%
2026-02-06,S25,SWEATER,225,56,47,75%
2026-02-06,S25,T-SHIRT,42,11,8,74%
2026-02-06,F25,CABANA SHIRT,135,76,32,44%
2026-02-06,F25,CREWNECK,150,150,31,0%
2026-02-06,S25,SHORTS,88,22,20,75%
2026-02-06,S25,SKORT,98,25,23,74%
2026-02-06,S25,T-SHIRT,42,11,8,74%
2026-02-06,S26,CREWNECK,118,125,16,-6%
2026-02-06,S25,PULLOVER,125,31,25,75%
2026-02-06,F24,T-SHIRT,58,16,15,72%
2026-02-06,F25,TRACK PANT,135,81,30,40%
2026-02-06,F25,SWEATPANTS,98,69,18,30%
2026-02-06,F25,TRACK PANT,125,75,28,40%
2026-02-06,F25,TRACK JACKET,165,116,34,30%
2026-02-06,F25,TRACK JACKET,145,87,31,40%
2026-02-06,S25,SHORTS,68,17,14,75%
2026-02-06,S25,POLO,176,44,25,75%
2026-02-06,F24,POLO,98,98,21,0%
2026-02-06,F25,TRACK PANT,125,88,28,30%
2026-02-06,F24,TRACK PANT,150,36,25,76%
2026-02-06,S25,TRACK JACKET,145,33,24,77%
2026-02-06,F25,TRACK PANT,125,88,29,30%
2026-02-06,F25,TRACK JACKET,175,123,37,30%
2026-02-06,F25,POLO,125,88,27,30%
2026-02-06,S25,PULLOVER,110,55,21,50%
2026-02-06,F25,CABANA SHIRT,135,95,32,30%
2026-02-06,F25,TRACK PANT,125,88,26,30%
2026-02-06,F25,TRACK JACKET,175,123,37,30%
2026-02-06,CORE,TRACK JACKET,165,116,42,30%
2026-02-06,F25,TRACK JACKET,165,99,37,40%
2026-02-06,S25,POLO,176,44,25,75%
2026-02-06,F25,CABANA SHIRT,135,95,32,30%
2026-02-06,F25,TRACK PANT,140,98,23,30%
2026-02-06,S25,TRACK PANT,140,32,30,77%
2026-02-06,F25,TRACK JACKET,165,99,37,40%
2026-02-06,F25,SHORTS,110,77,25,30%
2026-02-06,F25,SHORTS,88,88,22,0%
2026-02-06,S25,SHORTS,68,15,14,78%
2026-02-06,F25,TRACK PANT,135,81,30,40%
2026-02-06,F25,TRACK PANT,125,100,23,20%
2026-02-06,S25,JACKET,165,41,32,75%
2026-02-06,S25,POLO,88,22,13,75%
2026-02-06,F25,SWEATER,125,88,27,30%
2026-02-06,S25,SKORT,98,25,23,74%
2026-02-06,S25,SHORTS,68,17,13,75%
2026-02-06,F25,TRACK JACKET,135,81,26,40%
2026-02-06,S25,SHORTS,68,17,13,75%
2026-02-06,F25,TRACK PANT,145,87,34,40%
2026-02-06,F25,TRACK JACKET,150,105,34,30%
2026-02-06,F25,TRACK JACKET,165,99,37,40%
2026-02-06,F25,SWEATER,125,88,28,30%
2026-02-06,S26,TRACK PANT,165,165,29,0%
2026-02-06,S26,TRACK JACKET,145,145,21,0%
2026-02-06,F25,TRACK JACKET,185,185,40,0%
2026-02-06,F25,TRACK JACKET,175,123,37,30%
2026-02-06,F25,TRACK PANT,135,108,31,20%
2026-02-06,F24,SHORTS,78,20,29,74%
2026-02-06,S26,TRACK PANT,125,125,18,0%
2026-02-06,S25,TRACK PANT,78,20,16,74%
2026-02-06,S26,TRACK PANT,150,150,27,0%
2026-02-06,S25,T-SHIRT,42,11,7,74%
2026-02-06,F25,TRACK PANT,125,75,29,40%
2026-02-06,F25,TRACK PANT,135,108,31,20%
2026-02-06,F25,CREWNECK,150,150,31,0%
2026-02-06,F25,TRACK JACKET,185,185,40,0%
2026-02-06,S26,TRACK JACKET,135,135,20,0%
2026-02-06,S26,TRACK JACKET,150,150,23,0%
2026-02-06,S26,TRACK PANT,135,135,19,0%
2026-02-06,F25,TRACK PANT,125,88,28,30%
2026-02-06,S25,TRACK JACKET,175,50,36,71%
2026-02-06,F25,SHORTS,98,69,24,30%
2026-02-06,S25,SHORTS,88,22,18,75%
2026-02-06,S25,SHORTS,68,17,11,75%
2026-02-06,F25,TRACK JACKET,150,90,35,40%
2026-02-06,F25,TRACK PANT,125,79,29,37%
2026-02-06,F25,TRACK PANT,135,108,31,20%
2026-02-06,F24,SKIRT,89,20,26,78%
2026-02-06,F25,TRACK PANT,125,68,28,46%
2026-02-06,F25,TRACK PANT,125,100,23,20%
2026-02-06,F25,TRACK PANT,125,88,29,30%
2026-02-06,F25,POLO,78,55,18,29%
2026-02-06,F25,SHORTS,78,49,19,37%
2026-02-06,S25,CAMP SHIRT,88,22,15,75%
2026-02-06,F25,TRACK PANT,125,100,24,20%
2026-02-06,F25,T-SHIRT,68,48,16,29%
2026-02-06,F25,TRACK JACKET,165,116,36,30%
2026-02-06,F25,TRACK JACKET,150,90,35,40%
2026-02-06,S25,TRACK JACKET,135,34,23,75%
2026-02-06,S25,T-SHIRT,48,12,8,75%
2026-02-06,F25,T-SHIRT,42,26,7,38%
2026-02-06,F25,TRACK JACKET,150,150,25,0%
2026-02-06,S25,POLO,88,22,13,75%
2026-02-06,S25,TRACK JACKET,135,29,23,79%
2026-02-06,F25,TRACK JACKET,145,102,31,30%
2026-02-06,F25,TRACK PANT,125,75,28,40%
2026-02-06,F24,SPORT BRA,68,20,19,71%
2026-02-06,F25,TRACK PANT,125,100,29,20%
2026-02-06,S25,SHORTS,68,15,11,78%
2026-02-06,F25,TRACK PANT,125,100,29,20%
2026-02-06,S25,T-SHIRT,48,48,7,0%
2026-02-06,S25,SWEATER,250,56,55,78%
2026-02-06,F25,TRACK JACKET,165,99,36,40%
2026-02-06,S25,TRACK JACKET,165,41,29,75%
2026-02-06,F25,SHORTS,110,77,25,30%
2026-02-06,S26,TRACK PANT,135,122,21,10%
2026-02-06,F25,TRACK JACKET,150,90,34,40%
2026-02-06,S25,T-SHIRT,48,43,7,10%
2026-02-06,S25,T-SHIRT,42,11,7,74%
2026-02-06,S25,SHORTS,78,20,16,74%
2026-02-06,F25,TRACK PANT,135,81,30,40%
2026-02-06,S25,TRACK JACKET,140,35,29,75%
2026-02-06,S25,TRACK JACKET,135,34,23,75%
2026-02-06,F25,TRACK PANT,118,74,25,37%
2026-02-06,S25,TRACK JACKET,165,41,40,75%
2026-02-06,F25,SHORTS,68,48,14,29%
2026-02-06,S25,TRACK JACKET,165,41,40,75%
2026-02-06,S25,TRACK PANT,125,31,21,75%
2026-02-06,S25,JACKET,165,41,32,75%
2026-02-06,F25,TRACK JACKET,150,95,34,37%
2026-02-06,S25,TRACK PANT,88,22,19,75%
2026-02-06,F25,TRACK PANT,125,79,28,37%
2026-02-06,S25,TRACK PANT,78,20,16,74%
2026-02-06,F25,TRACK PANT,135,81,23,40%
2026-02-06,S25,POLO,88,20,13,77%
2026-02-06,F24,POLO,150,38,80,75%
2026-02-06,F25,TRACK PANT,125,75,29,40%
2026-02-06,S25,SWEATER,145,33,34,77%
2026-02-06,F25,TRACK PANT,145,87,34,40%
2026-02-06,F25,TRACK PANT,135,81,30,40%
2026-02-06,S25,SHORTS,68,15,11,78%
2026-02-06,S25,T-SHIRT,78,78,13,0%
2026-02-06,S25,TRACK PANT,140,140,30,0%
2026-02-06,F25,TRACK PANT,125,75,28,40%
2026-02-06,F25,TRACK PANT,270,189,62,30%
2026-02-06,F25,T-SHIRT,48,34,8,29%
2026-02-06,F25,TRACK JACKET,150,90,35,40%
2026-02-06,F25,TRACK PANT,145,87,34,40%
2026-02-06,F25,HOODIE,120,84,23,30%
2026-02-06,S25,TRACK JACKET,140,35,29,75%
2026-02-06,F25,T-SHIRT,54,38,9,30%
2026-02-06,F25,TRACK JACKET,165,99,37,40%
2026-02-06,F25,TRACK PANT,250,200,59,20%
2026-02-06,F25,TRACK PANT,125,100,29,20%
2026-02-06,S25,SWEATER,175,41,41,77%
2026-02-06,F25,TRACK PANT,125,88,29,30%
2026-02-06,S26,TRACK PANT,135,135,19,0%
2026-02-06,S25,SHORTS,88,20,18,77%
2026-02-06,F25,SKIRT,78,47,19,40%
2026-02-06,F25,TRACK PANT,125,68,28,46%
2026-02-06,F25,TRACK PANT,125,90,29,28%
2026-02-06,S24,SHORTS,100,25,23,75%
2026-02-06,S25,SHORTS,78,20,16,74%
2026-02-06,F25,TRACK PANT,125,75,28,40%
2026-02-06,F25,TRACK PANT,125,75,28,40%
2026-02-06,F25,TRACK PANT,135,81,30,40%
2026-02-06,F25,SWEATER,98,62,22,37%
2026-02-06,F25,TRACK PANT,125,100,28,20%
2026-02-06,F25,TRACK JACKET,150,90,35,40%
2026-02-06,S25,POLO,98,98,21,0%
2026-02-06,F25,SHORTS,78,55,19,29%
2026-02-06,F25,TRACK JACKET,145,78,31,46%
2026-02-06,S25,POLO,88,22,13,75%
2026-02-06,F25,TRACK PANT,125,75,28,40%
2026-02-06,F25,TRACK PANT,125,100,29,20%
2026-02-06,F25,TRACK PANT,135,108,31,20%
2026-02-06,S25,SWEATER,225,56,47,75%
2026-02-06,S25,TRACK JACKET,135,34,23,75%
2026-02-06,S25,TRACK PANT,140,35,30,75%
2026-02-06,F25,TRACK JACKET,150,90,35,40%
2026-02-06,F25,TRACK JACKET,175,123,37,30%
2026-02-06,F25,TRACK JACKET,150,105,34,30%
2026-02-06,S25,SHORTS,78,20,16,74%
2026-02-06,S25,SHORTS,88,20,18,77%
2026-02-06,F25,SOCKS,18,11,4,39%
2026-02-06,F24,LONG SLEEVE KNIT,210,53,44,75%
2026-02-06,F25,VEST,110,77,24,30%
2026-02-06,S25,T-SHIRT,78,78,13,0%
2026-02-06,F25,TRACK JACKET,150,95,34,37%
2026-02-06,F25,TRACK JACKET,165,99,37,40%
2026-02-06,S25,PULLOVER,125,31,25,75%
2026-02-06,F25,TRACK PANT,145,87,34,40%
2026-02-06,S25,SHORTS,68,17,11,75%
2026-02-06,F25,TRACK JACKET,165,99,37,40%
2026-02-06,F25,T-SHIRT,58,41,13,29%
2026-02-07,S25,TRACK PANT,78,20,16,74%
2026-02-07,F25,HOODIE,98,69,17,30%
2026-02-07,S25,T-SHIRT,48,48,7,0%
2026-02-07,F25,TRACK PANT,110,66,25,40%
2026-02-07,F25,TRACK JACKET,165,89,39,46%
2026-02-07,F24,SHORTS,78,20,25,74%
2026-02-07,F25,CREWNECK,150,150,31,0%
2026-02-07,S25,TRACK JACKET,140,70,24,50%
2026-02-07,F24,LEGGINGS,110,30,21,73%
2026-02-07,S25,POLO,88,22,13,75%
2026-02-07,S25,SWEATER,250,63,55,75%
2026-02-07,S25,TRACK JACKET,165,165,29,0%
2026-02-07,F25,POLO,68,48,16,29%
2026-02-07,S25,TRACK PANT,125,28,22,78%
2026-02-07,F25,TRACK JACKET,145,102,30,30%
2026-02-07,F25,T-SHIRT,58,41,13,29%
2026-02-07,F25,TRACK PANT,135,81,30,40%
2026-02-07,F25,SHORTS,110,77,25,30%
2026-02-07,S25,POLO,88,22,13,75%
2026-02-07,F24,T-SHIRT,58,15,23,74%
2026-02-07,S25,TRACK JACKET,165,45,40,73%
2026-02-07,F25,SWEATER,125,79,28,37%
2026-02-07,F25,TRACK PANT,135,73,30,46%
2026-02-07,F24,SPORT BRA,68,18,19,74%
2026-02-07,S25,TRACK PANT,78,39,16,50%
2026-02-07,F24,POLO,150,34,80,77%
2026-02-07,F25,TRACK PANT,150,150,32,0%
2026-02-07,S26,TRACK PANT,135,135,21,0%
2026-02-07,S25,SHORTS,98,25,23,74%
2026-02-07,S25,TRACK PANT,110,25,19,77%
2026-02-07,F25,TRACK JACKET,165,89,31,46%
2026-02-07,F25,POLO,98,69,21,30%
2026-02-07,S22,SOCKS,18,16,4,11%
2026-02-07,F25,TRACK JACKET,150,90,35,40%
2026-02-07,F24,SHORTS,78,20,20,74%
2026-02-07,S25,SWEATER,225,56,47,75%
2026-02-07,F24,T-SHIRT,58,17,15,71%
2026-02-07,S26,TRACK JACKET,150,150,23,0%
2026-02-07,F25,TRACK PANT,125,90,29,28%
2026-02-07,F25,TRACK JACKET,145,87,34,40%
2026-02-07,F25,TRACK PANT,135,81,30,40%
2026-02-07,S25,TRACK PANT,78,20,16,74%
2026-02-07,F25,T-SHIRT,58,41,13,29%
2026-02-07,S26,TRACK PANT,135,135,19,0%
2026-02-07,F25,TRACK JACKET,165,132,33,20%
2026-02-07,S25,SWEATER,150,38,37,75%
2026-02-07,F24,T-SHIRT,58,17,15,71%
2026-02-07,S25,SHORTS,88,88,20,0%
2026-02-07,F25,CREWNECK,110,66,20,40%
2026-02-07,F24,SWEATPANTS,125,38,25,70%
2026-02-07,S25,T-SHIRT,42,11,7,74%
2026-02-07,S25,TRACK JACKET,175,45,36,74%
2026-02-07,F25,SHORTS,110,77,25,30%
2026-02-07,F24,POLO,150,38,80,75%
2026-02-07,S25,TRACK JACKET,135,30,23,78%
2026-02-07,F25,TRACK PANT,135,73,30,46%
2026-02-07,F25,TRACK JACKET,145,87,31,40%
2026-02-07,S25,TRACK JACKET,165,41,40,75%
2026-02-07,F25,TRACK JACKET,145,87,34,40%
2026-02-07,S25,SHORTS,78,20,16,74%
2026-02-07,F25,POLO,78,55,18,29%
2026-02-07,F25,TRACK JACKET,145,102,31,30%
2026-02-07,F25,TRACK PANT,125,75,28,40%
2026-02-07,S25,TRACK PANT,125,31,21,75%
2026-02-07,F25,TRACK PANT,135,81,30,40%
2026-02-07,F25,PULLOVER,125,75,25,40%
2026-02-07,S26,TRACK JACKET,150,150,23,0%
2026-02-07,F25,TRACK JACKET,165,99,35,40%
2026-02-07,S26,TRACK JACKET,185,185,35,0%
2026-02-07,F24,POLO,98,29,28,70%
2026-02-07,CORE,TRACK PANT,125,148,28,-18%
2026-02-07,S25,SWEATER,225,56,47,75%
2026-02-07,F25,TRACK PANT,135,81,36,40%
2026-02-07,F25,SHORTS,110,77,25,30%
2026-02-07,CORE,TRACK PANT,135,110,31,19%
2026-02-07,F25,TRACK PANT,135,108,31,20%
2026-02-07,S25,T-SHIRT,48,12,7,75%
2026-02-07,S25,JACKET,165,37,32,78%
2026-02-07,S26,SHOES,98,98,19,0%
2026-02-07,F24,POLO,98,29,28,70%
2026-02-07,S25,POLO,88,22,13,75%
2026-02-07,F25,SWEATPANTS,98,69,18,30%
2026-02-07,S25,TRACK JACKET,150,38,28,75%
2026-02-07,S25,TRACK PANT,78,20,16,74%
2026-02-07,S25,POLO,98,25,13,74%
2026-02-07,F25,TRACK JACKET,135,73,33,46%
2026-02-07,S25,SHORTS,68,17,11,75%
2026-02-07,S25,SHORTS,88,22,18,75%
2026-02-07,F25,TRACK PANT,125,75,29,40%
2026-02-07,S25,PULLOVER,125,28,25,78%
2026-02-07,F24,SWEATSHIRT,125,38,26,70%
2026-02-07,S25,TRACK JACKET,125,125,25,0%
2026-02-07,S26,CREWNECK,135,138,32,-2%
2026-02-07,F24,POLO,98,29,28,70%
2026-02-07,S25,POLO,98,25,13,74%
2026-02-07,F25,TRACK JACKET,150,108,34,28%
2026-02-07,F25,TRACK JACKET,150,105,34,30%
2026-02-07,F25,SWEATER,110,69,20,37%
2026-02-07,S26,TRACK PANT,135,135,19,0%
2026-02-07,S25,SKORT,98,25,23,74%
2026-02-07,F25,TRACK JACKET,165,99,31,40%
2026-02-07,F25,TRACK PANT,135,81,23,40%
2026-02-07,S25,T-SHIRT,58,15,11,74%
2026-02-07,S25,TRACK JACKET,175,50,36,71%
2026-02-07,F25,T-SHIRT,48,29,8,40%
2026-02-07,S26,TRACK PANT,135,135,20,0%
2026-02-07,F25,TRACK PANT,125,100,29,20%
2026-02-07,F25,HOODIE,98,69,17,30%
2026-02-07,S25,SOCKS,18,18,4,0%
2026-02-07,F24,SHORTS,78,23,15,71%
2026-02-07,S25,T-SHIRT,58,15,11,74%
2026-02-07,S25,SHORTS,78,20,11,74%
2026-02-07,F25,TRACK JACKET,165,99,37,40%
2026-02-07,F25,TRACK PANT,125,75,29,40%
2026-02-07,F25,TRACK JACKET,145,87,31,40%
2026-02-07,F25,TRACK PANT,300,300,65,0%
2026-02-07,S25,POLO,88,22,13,75%
2026-02-07,F24,SHORTS,78,20,24,74%
2026-02-07,F24,SPORT BRA,68,20,19,71%
2026-02-07,S25,SHORTS,88,22,23,75%
2026-02-07,S25,T-SHIRT,42,42,7,0%
2026-02-07,S25,SHORTS,68,15,11,78%
2026-02-07,S25,TRACK JACKET,165,41,40,75%
2026-02-07,F24,T-SHIRT,115,36,69,69%
2026-02-07,F25,TRACK PANT,125,75,28,40%
2026-02-07,F24,SWEATPANTS,125,38,25,70%
2026-02-07,S25,TRACK PANT,140,45,30,68%
2026-02-07,S25,TRACK JACKET,140,35,29,75%
2026-02-07,S25,POLO,88,22,13,75%
2026-02-07,F25,TRACK PANT,150,150,32,0%
2026-02-07,F25,TRACK JACKET,300,180,70,40%
2026-02-07,S26,TRACK JACKET,150,150,25,0%
2026-02-07,F24,SPORT BRA,68,20,19,71%
2026-02-07,F25,TRACK JACKET,150,120,34,20%
2026-02-07,S24,TANK TOP,68,20,11,71%
2026-02-07,S25,TRACK JACKET,140,32,29,77%
2026-02-07,F25,TRACK PANT,125,75,28,40%
2026-02-07,S25,T-SHIRT,68,17,14,75%
2026-02-07,F24,POLO,150,34,80,77%
2026-02-07,F25,TRACK JACKET,150,81,34,46%
2026-02-07,F24,POLO,150,38,80,75%
2026-02-07,F24,SWEATSHIRT,125,38,26,70%
2026-02-07,S25,SWEATER,225,56,47,75%
2026-02-07,S25,SKIRT,98,98,20,0%
2026-02-07,S25,SWEATER,150,34,37,77%
2026-02-07,F24,SPORT BRA,68,34,19,50%
2026-02-07,F25,TRACK PANT,125,75,28,40%
2026-02-07,S26,TRACK JACKET,150,135,23,10%
2026-02-07,F25,SHORTS,78,47,19,40%
2026-02-07,S26,TRACK PANT,135,122,21,10%
2026-02-07,S25,SHORTS,110,28,24,75%
2026-02-07,S25,SHORTS,78,78,15,0%
2026-02-07,S25,TRACK JACKET,165,165,29,0%
2026-02-07,F25,KNITWEAR,225,180,58,20%
2026-02-07,S25,TRACK PANT,78,31,16,60%
2026-02-07,F25,TRACK JACKET,150,90,25,40%
2026-02-07,S25,TRACK JACKET,135,34,23,75%
2026-02-07,F25,TRACK PANT,140,98,23,30%
2026-02-07,S25,SHORTS,100,25,22,75%
2026-02-07,F25,TRACK PANT,125,100,29,20%
2026-02-07,S25,TRACK JACKET,140,35,29,75%
2026-02-07,F25,TRACK JACKET,150,90,25,40%
2026-02-07,F25,TRACK JACKET,150,90,35,40%
2026-02-07,S24,TRACK PANT,125,63,24,50%
2026-02-07,F24,SHORTS,88,20,20,77%
2026-02-07,S25,CAMP SHIRT,88,22,15,75%
2026-02-07,S25,TRACK PANT,88,22,19,75%
2026-02-07,S25,TRACK JACKET,175,50,36,71%
2026-02-07,F25,TRACK PANT,125,100,28,20%
2026-02-07,F25,TRACK JACKET,165,99,37,40%
2026-02-07,F25,TRACK JACKET,150,90,35,40%
2026-02-07,F25,TRACK PANT,135,81,36,40%
2026-02-07,S25,T-SHIRT,48,12,8,75%
2026-02-07,F25,POLO,78,55,18,29%
2026-02-07,F24,SHORTS,78,20,20,74%
2026-02-07,S25,CABANA SHIRT,125,31,27,75%
2026-02-07,S25,POLO,88,20,13,77%
2026-02-07,S25,SHORTS,88,88,20,0%
2026-02-07,S25,HOODIE,125,31,26,75%
2026-02-07,F24,POLO,150,38,80,75%
2026-02-07,S25,TRACK JACKET,125,125,25,0%
2026-02-07,F25,TRACK PANT,135,122,23,10%
2026-02-07,F24,SPORT BRA,68,18,19,74%
2026-02-07,S25,TRACK JACKET,175,50,36,71%
2026-02-07,F25,TRACK JACKET,145,87,34,40%
2026-02-07,S25,SHORTS,100,23,22,77%
2026-02-07,F25,TRACK PANT,125,75,28,40%
2026-02-07,F25,TRACK JACKET,150,90,35,40%
2026-02-07,F25,TRACK JACKET,165,104,36,37%
2026-02-07,S25,TRACK JACKET,145,36,24,75%
2026-02-07,S25,ACCESSORIES,136,34,26,75%
2026-02-07,S25,PULLOVER,125,28,25,78%
2026-02-07,F25,TRACK JACKET,150,105,34,30%
2026-02-07,S25,TRACK JACKET,165,41,40,75%
2026-02-07,F25,CABANA SHIRT,135,95,32,30%
2026-02-07,S26,TRACK PANT,165,149,29,10%
2026-02-07,F25,TRACK JACKET,150,90,35,40%
2026-02-07,F25,SHORTS,78,47,19,40%
2026-02-07,F25,TRACK JACKET,165,99,37,40%
2026-02-07,F25,HOODIE,120,72,23,40%
2026-02-07,S25,T-SHIRT,48,12,7,75%
2026-02-07,F25,TRACK PANT,125,88,28,30%
2026-02-07,S26,SHOES,98,88,19,10%
2026-02-07,F25,T-SHIRT,58,41,13,29%
2026-02-07,S25,POLO,88,22,13,75%
2026-02-07,F24,SPORT BRA,68,27,19,60%
2026-02-07,F24,POLO,75,23,28,69%
2026-02-07,S25,TRACK JACKET,165,45,40,73%
2026-02-07,F24,SHORTS,78,18,20,77%
2026-02-07,F25,TRACK PANT,125,75,28,40%
2026-02-07,CORE,TRACK JACKET,165,116,42,30%
2026-02-07,F25,SWEATER,125,75,27,40%
2026-02-07,F25,TRACK JACKET,150,90,36,40%
2026-02-07,S25,POLO,88,20,13,77%
2026-02-07,S25,CABANA SHIRT,125,22,24,82%
2026-02-07,F25,TRACK JACKET,185,185,40,0%
2026-02-07,S25,SWEATER,145,33,34,77%
2026-02-07,S25,SWEATER,225,51,47,77%
2026-02-07,F25,TRACK PANT,150,150,32,0%
2026-02-07,S25,POLO,78,20,14,74%
2026-02-07,F25,POLO,98,69,21,30%
2026-02-07,S25,TRACK PANT,110,28,19,75%
2026-02-07,F25,TRACK JACKET,165,89,37,46%
2026-02-07,F25,TRACK JACKET,175,123,37,30%
2026-02-07,S24,SHORTS,78,20,13,74%
2026-02-07,S25,TRACK JACKET,140,35,29,75%
2026-02-07,S25,SWEATER,250,63,55,75%
2026-02-07,S25,PULLOVER,125,28,25,78%
2026-02-07,S25,TRACK JACKET,165,165,29,0%
2026-02-07,S25,PULLOVER,125,31,25,75%
2026-02-07,S25,TRACK JACKET,135,34,23,75%
2026-02-07,F25,TRACK JACKET,150,90,35,40%
2026-02-07,F25,TRACK PANT,150,150,32,0%
2026-02-07,S25,TRACK PANT,140,35,30,75%
2026-02-07,S25,CAMP SHIRT,88,20,15,77%
2026-02-07,S25,TRACK JACKET,165,41,29,75%
2026-02-07,S25,SWEATER,250,56,55,78%
2026-02-07,F25,LONG SLEEVE KNIT,135,81,27,40%
2026-02-07,S25,PULLOVER,125,31,25,75%
2026-02-07,F25,LONG SLEEVE KNIT,135,95,27,30%
2026-02-07,S26,TRACK PANT,115,104,17,10%
2026-02-07,F25,SWEATPANTS,125,88,25,30%
2026-02-07,F25,SHORTS,110,69,25,37%
2026-02-07,S25,POLO,88,20,13,77%
2026-02-07,S25,PULLOVER,125,28,25,78%
2026-02-07,F25,TRACK PANT,110,66,20,40%
2026-02-07,S25,TRACK JACKET,145,33,24,77%
2026-02-07,F25,TRACK PANT,125,88,29,30%
2026-02-07,F25,TRACK PANT,145,116,31,20%
2026-02-07,F24,SHORTS,78,18,20,77%
2026-02-07,F24,LEGGINGS,110,33,21,70%
2026-02-07,S26,TRACK JACKET,150,150,25,0%
2026-02-07,F25,TRACK JACKET,150,90,36,40%
2026-02-07,S25,T-SHIRT,42,9,7,79%
2026-02-07,F25,TRACK PANT,125,100,29,20%
2026-02-07,F24,SHORTS,78,20,20,74%
2026-02-07,F25,TRACK PANT,125,100,29,20%
2026-02-07,F25,TRACK JACKET,150,120,34,20%
2026-02-07,F25,SWEATER,98,69,22,30%
2026-02-07,F25,TRACK PANT,145,78,34,46%
2026-02-07,S25,T-SHIRT,48,12,8,75%
2026-02-07,F25,TRACK PANT,125,79,29,37%
2026-02-07,F25,HOODIE,98,62,17,37%
2026-02-07,F24,SHORTS,78,20,20,74%
2026-02-07,S25,TRACK JACKET,175,70,31,60%
2026-02-07,S25,SWEATER,175,45,41,74%
2026-02-07,F25,TRACK PANT,140,88,23,37%
2026-02-07,S25,TRACK JACKET,165,41,40,75%
2026-02-07,F25,SKIRT,78,47,17,40%
2026-02-07,S26,CREWNECK,135,138,32,-2%
2026-02-07,F25,TRACK PANT,125,75,28,40%
2026-02-07,S25,SHORTS,88,22,23,75%
2026-02-07,F25,TRACK PANT,125,88,29,30%
2026-02-07,F25,SWEATPANTS,98,69,18,30%
2026-02-07,S26,TRACK JACKET,150,150,23,0%
2026-02-07,F25,TRACK PANT,135,108,31,20%
2026-02-07,F24,SWEATPANTS,125,38,25,70%
2026-02-07,F25,TRACK PANT,145,87,34,40%
2026-02-07,S25,T-SHIRT,48,12,8,75%
2026-02-07,F25,TRACK JACKET,150,81,35,46%
2026-02-07,S25,TRACK JACKET,140,30,23,79%
2026-02-07,F25,TRACK JACKET,150,81,35,46%
2026-02-07,F25,SWEATER,125,79,28,37%
2026-02-07,S25,TRACK JACKET,175,45,36,74%
2026-02-07,F25,TRACK PANT,118,71,25,40%
2026-02-07,S24,SKORT,88,20,19,77%
2026-02-07,F25,SWEATPANTS,98,69,18,30%
2026-02-07,F25,TRACK PANT,125,75,29,40%
2026-02-07,F25,TRACK JACKET,165,99,37,40%
2026-02-07,S25,PULLOVER,125,31,25,75%
2026-02-07,S25,TRACK JACKET,165,41,40,75%
2026-02-07,S25,POLO,88,20,13,77%
2026-02-07,S25,TRACK PANT,140,35,30,75%
2026-02-07,F25,SWEATER,125,88,28,30%
2026-02-07,F25,TRACK PANT,125,88,29,30%
2026-02-07,S25,SHORTS,88,22,23,75%
2026-02-07,S25,POLO,88,22,13,75%
2026-02-07,S25,SWEATER,175,45,41,74%
2026-02-07,F25,TRACK PANT,125,100,29,20%
2026-02-07,S24,SHORTS,78,20,13,74%
2026-02-07,S25,SKORT,98,25,23,74%
2026-02-07,F24,POLO,98,29,28,70%
2026-02-07,CORE,TRACK JACKET,140,158,22,-13%
2026-02-07,F25,CABANA SHIRT,135,95,32,30%
2026-02-07,F25,TRACK JACKET,150,105,34,30%
2026-02-07,S25,SKORT,98,25,23,74%
2026-02-07,S25,SHORTS,68,17,11,75%
2026-02-07,CORE,TRACK PANT,110,138,17,-25%
2026-02-07,S25,TRACK JACKET,165,37,29,78%
2026-02-07,F25,TRACK PANT,135,73,30,46%
