date,season,item,msrp,netsale,cogs,discount
2026-01-31,S25,TRACK JACKET,150,60,30,60%
2026-01-31,F25,LONG SLEEVE KNIT,135,76,27,44%
2026-01-31,S25,ACTIVE JACKET,125,40,26,68%
2026-01-31,F25,TRACK JACKET,165,99,37,40%
2026-01-31,S25,T-SHIRT,42,8,7,81%
2026-01-31,F25,SWEATER,98,69,22,30%
2026-01-31,F25,TRACK PANT,125,70,28,44%
2026-01-31,F25,TRACK JACKET,145,70,31,52%
2026-01-31,S25,TRACK PANT,78,31,16,60%
2026-01-31,S25,TRACK JACKET,150,38,28,75%
2026-01-31,S25,HOODIE,125,31,26,75%
2026-01-31,F25,TRACK PANT,125,68,28,46%
2026-01-31,S26,CREWNECK,135,138,32,-2%
2026-01-31,S25,T-SHIRT,42,13,7,69%
2026-01-31,F25,TRACK PANT,118,66,25,44%
2026-01-31,S25,LONG SLEEVE KNIT,78,20,10,74%
2026-01-31,S25,T-SHIRT,42,11,7,74%
2026-01-31,S25,TRACK JACKET,150,38,35,75%
2026-01-31,F25,TANK TOP,58,41,15,29%
2026-01-31,S25,POLO,78,16,14,79%
2026-01-31,S25,LEGGINGS,118,38,21,68%
2026-01-31,F24,SHORTS,88,22,32,75%
2026-01-31,F25,SWEATER,125,88,27,30%
2026-01-31,F25,TRACK PANT,125,80,24,36%
2026-01-31,F25,TRACK JACKET,165,99,37,40%
2026-01-31,F25,TRACK PANT,150,90,32,40%
2026-01-31,F25,T-SHIRT,54,30,8,44%
2026-01-31,S25,TRACK PANT,78,16,16,79%
2026-01-31,S25,POLO,78,20,14,74%
2026-01-31,S25,SHORTS,68,17,13,75%
2026-01-31,F25,TRACK JACKET,165,89,37,46%
2026-01-31,S25,ACCESSORIES,68,17,13,75%
2026-01-31,F25,LONG SLEEVE KNIT,135,76,27,44%
2026-01-31,S25,TRACK JACKET,175,56,36,68%
2026-01-31,F25,TRACK PANT,135,81,30,40%
2026-01-31,S25,TRACK PANT,150,48,30,68%
2026-01-31,F25,SOCKS,18,13,4,28%
2026-01-31,S25,POLO,125,25,27,80%
2026-01-31,F25,SHORTS,68,48,16,29%
2026-01-31,S25,TRACK JACKET,165,33,40,80%
2026-01-31,S25,SHORTS,68,27,12,60%
2026-01-31,F25,TRACK PANT,125,75,29,40%
2026-01-31,S25,TRACK JACKET,225,45,44,80%
2026-01-31,S25,TRACK JACKET,175,70,36,60%
2026-01-31,F25,TRACK JACKET,150,90,34,40%
2026-01-31,S25,TRACK JACKET,165,33,40,80%
2026-01-31,F25,HAT,38,30,8,21%
2026-01-31,S25,TRACK JACKET,140,35,29,75%
2026-01-31,CORE,TRACK JACKET,165,116,42,30%
2026-01-31,S25,JACKET,165,41,32,75%
2026-01-31,S25,ACCESSORIES,68,17,13,75%
2026-01-31,S25,SHORTS,68,17,12,75%
2026-01-31,S25,POLO,88,22,13,75%
2026-01-31,F25,TRACK PANT,125,60,28,52%
2026-01-31,CORE,TRACK PANT,135,110,31,19%
2026-01-31,S25,LONG SLEEVE KNIT,78,16,10,79%
2026-01-31,F25,TRACK PANT,125,88,28,30%
2026-01-31,S25,TRACK JACKET,150,38,26,75%
2026-01-31,S25,TRACK JACKET,135,34,23,75%
2026-01-31,F25,TRACK JACKET,165,132,34,20%
2026-01-31,F25,TRACK JACKET,145,87,31,40%
2026-01-31,F25,TRACK PANT,125,60,28,52%
2026-01-31,S25,PANTS,210,42,44,80%
2026-01-31,S25,TRACK PANT,110,44,19,60%
2026-01-31,F25,TRACK JACKET,165,79,37,52%
2026-01-31,F25,SHORTS,78,55,18,29%
2026-01-31,S25,TRACK JACKET,165,41,29,75%
2026-01-31,F25,TRACK JACKET,165,79,36,52%
2026-01-31,S25,TRACK PANT,140,28,30,80%
2026-01-31,F25,TRACK JACKET,150,72,34,52%
2026-01-31,F25,HAT,42,29,10,31%
2026-01-31,F25,POLO,78,55,18,29%
2026-01-31,F25,TRACK PANT,125,60,29,52%
2026-01-31,S25,T-SHIRT,42,11,7,74%
2026-01-31,S25,PANTS,210,42,44,80%
2026-01-31,CORE,TRACK JACKET,165,160,36,3%
2026-01-31,S25,LONG SLEEVE KNIT,78,20,10,74%
2026-01-31,S24,FOOTWEAR,59,24,10,59%
2026-01-31,S25,T-SHIRT,42,11,7,74%
2026-01-31,S25,SWEATER,250,63,55,75%
2026-01-31,S25,T-SHIRT,42,17,7,60%
2026-01-31,S25,TRACK PANT,140,28,30,80%
2026-01-31,S25,HOODIE,88,26,17,70%
2026-01-31,S25,SHORTS,88,22,23,75%
2026-01-31,S25,TRACK PANT,150,60,30,60%
2026-01-31,S25,TRACK PANT,110,28,19,75%
2026-01-31,S25,TRACK JACKET,140,35,24,75%
2026-01-31,F25,POLO,68,48,16,29%
2026-01-31,F25,TRACK PANT,125,60,28,52%
2026-01-31,S25,TRACK JACKET,110,25,17,77%
2026-01-31,F25,T-SHIRT,48,29,8,40%
2026-01-31,S25,TRACK JACKET,165,41,40,75%
2026-01-31,S25,TRACK PANT,150,38,30,75%
2026-01-31,F25,LONG SLEEVE KNIT,78,47,12,40%
2026-01-31,S25,TRACK PANT,135,30,30,78%
2026-01-31,F25,TRACK JACKET,165,79,37,52%
2026-01-31,S25,TRACK JACKET,175,44,36,75%
2026-01-31,S25,TRACK JACKET,135,30,23,78%
2026-01-31,S26,T-SHIRT,48,48,8,0%
2026-01-31,S25,TRACK PANT,140,35,30,75%
2026-01-31,S25,POLO,98,98,21,0%
2026-01-31,S25,T-SHIRT,48,12,10,75%
2026-01-31,S25,TRACK PANT,150,120,30,20%
2026-01-31,CORE,TRACK JACKET,165,178,36,-8%
2026-01-31,F25,TRACK JACKET,185,130,40,30%
2026-01-31,F25,T-SHIRT,54,38,9,30%
2026-01-31,F25,TRACK PANT,125,60,28,52%
2026-01-31,F25,TRACK JACKET,165,79,37,52%
2026-01-31,S25,TRACK JACKET,140,32,23,77%
2026-01-31,S25,TRACK JACKET,175,140,36,20%
2026-01-31,F25,TRACK PANT,145,70,34,52%
2026-01-31,S25,SHOES,170,43,41,75%
2026-01-31,S25,TRACK JACKET,150,38,28,75%
2026-01-31,S25,T-SHIRT,42,11,7,74%
2026-01-31,F25,TRACK JACKET,165,79,37,52%
2026-02-01,F25,CREWNECK,110,53,20,52%
2026-02-01,F25,TRACK JACKET,165,79,37,52%
2026-02-01,F25,T-SHIRT,48,27,8,44%
2026-02-01,F25,POLO,68,38,16,44%
2026-02-01,F25,KNITWEAR,135,76,35,44%
2026-02-01,S25,POLO,88,18,13,80%
2026-02-01,F25,HOODIE,98,69,17,30%
2026-02-01,S25,T-SHIRT,42,11,7,74%
2026-02-01,S25,SWEATER,145,29,34,80%
2026-02-01,F25,TANK TOP,58,32,15,45%
2026-02-01,F25,TRACK JACKET,150,90,35,40%
2026-02-01,F25,T-SHIRT,48,23,8,52%
2026-02-01,S25,TRACK JACKET,150,30,26,80%
2026-02-01,F24,POLO,98,78,21,20%
2026-02-01,S25,T-SHIRT,48,12,8,75%
2026-02-01,F25,TRACK JACKET,150,90,35,40%
2026-02-01,F25,POLO,78,44,19,44%
2026-02-01,F25,TRACK PANT,135,81,30,40%
2026-02-01,S25,ACCESSORIES,68,17,13,75%
2026-02-01,F25,TRACK PANT,125,60,28,52%
2026-02-01,S25,SWEATER,250,50,55,80%
2026-02-01,F25,TANK TOP,58,32,15,45%
2026-02-01,F25,TANK TOP,58,32,15,45%
2026-02-01,F25,HOODIE,120,58,23,52%
2026-02-01,S25,SWEATER,145,29,34,80%
2026-02-01,S25,T-SHIRT,48,38,7,21%
2026-02-01,F25,SWEATER,125,60,27,52%
2026-02-01,F25,TRACK PANT,125,75,28,40%
2026-02-01,S25,T-SHIRT,48,12,8,75%
2026-02-01,F25,KNITWEAR,225,126,54,44%
2026-02-01,F25,T-SHIRT,48,27,8,44%
2026-02-01,F25,TRACK JACKET,165,99,37,40%
2026-02-01,F25,T-SHIRT,48,23,8,52%
2026-02-01,S25,T-SHIRT,48,10,8,79%
2026-02-01,F25,T-SHIRT,58,32,13,45%
2026-02-01,F25,TRACK PANT,135,76,30,44%
2026-02-01,F25,SHORTS,78,44,19,44%
2026-02-01,F25,TRACK JACKET,150,84,34,44%
2026-02-01,F25,TRACK PANT,135,76,30,44%
2026-02-01,F25,T-SHIRT,58,32,13,45%
2026-02-01,F25,TRACK JACKET,165,79,37,52%
2026-02-01,S25,TRACK JACKET,165,132,40,20%
2026-02-01,F25,TRACK PANT,135,65,30,52%
2026-02-01,S25,SOCKS,18,14,4,22%
2026-02-01,CORE,TRACK JACKET,140,126,22,10%
2026-02-01,F25,TRACK JACKET,150,90,25,40%
2026-02-01,F25,TRACK JACKET,165,79,39,52%
2026-02-01,F25,TRACK JACKET,165,79,39,52%
2026-02-01,F25,TRACK JACKET,150,72,35,52%
2026-02-01,S25,SHORTS,110,22,24,80%
2026-02-01,F25,TRACK PANT,135,81,23,40%
2026-02-01,F25,TRACK PANT,125,60,28,52%
2026-02-01,S25,TRACK JACKET,175,50,36,71%
2026-02-01,S25,TRACK PANT,88,22,19,75%
2026-02-01,S25,CAMP SHIRT,88,22,15,75%
2026-02-01,S25,T-SHIRT,42,11,7,74%
2026-02-01,S25,T-SHIRT,42,11,7,74%
2026-02-01,S25,TRACK PANT,78,20,16,74%
2026-02-01,S25,T-SHIRT,88,22,14,75%
2026-02-01,S25,TRACK PANT,150,38,30,75%
2026-02-01,S25,LONG SLEEVE KNIT,78,20,10,74%
2026-02-01,F24,SHORTS,78,20,17,74%
2026-02-01,S25,T-SHIRT,42,11,7,74%
2026-02-01,S25,TRACK JACKET,165,50,40,70%
2026-02-01,S25,TRACK PANT,125,30,27,76%
2026-02-01,S25,TRACK JACKET,140,35,24,75%
2026-02-01,S25,TRACK JACKET,165,41,32,75%
2026-02-01,S25,TRACK JACKET,150,60,35,60%
2026-02-01,S25,HOODIE,150,38,33,75%
2026-02-01,S25,TRACK JACKET,150,38,28,75%
2026-02-01,F25,TRACK JACKET,150,72,25,52%
2026-02-01,F24,SHORTS,68,17,21,75%
2026-02-01,S25,T-SHIRT,48,12,8,75%
2026-02-01,S25,TRACK JACKET,150,38,28,75%
2026-02-01,F24,SPORT BRA,68,20,19,71%
2026-02-01,S25,POLO,125,31,24,75%
2026-02-01,F25,TRACK PANT,135,65,23,52%
2026-02-01,S25,TRACK JACKET,165,41,32,75%
2026-02-01,S25,SHORTS,68,17,11,75%
2026-02-01,S25,POLO,98,25,13,74%
2026-02-01,S25,POLO,88,22,13,75%
2026-02-01,F25,TRACK JACKET,165,99,37,40%
2026-02-01,F25,TRACK PANT,145,87,34,40%
2026-02-01,S25,POLO,88,22,13,75%
2026-02-01,S25,SHORTS,68,17,11,75%
2026-02-01,S25,SHORTS,100,25,22,75%
2026-02-01,F25,TRACK JACKET,165,79,37,52%
2026-02-01,S25,SHORTS,68,14,11,79%
2026-02-01,S25,T-SHIRT,96,19,20,80%
2026-02-01,F25,TRACK JACKET,165,79,37,52%
2026-02-01,S25,SHORTS,78,78,16,0%
2026-02-01,S25,T-SHIRT,42,11,7,74%
2026-02-01,S25,T-SHIRT,48,10,8,79%
2026-02-01,F25,PULLOVER,125,75,27,40%
2026-02-01,S25,TRACK JACKET,165,41,29,75%
2026-02-01,S25,TRACK PANT,220,55,37,75%
2026-02-01,CORE,TRACK JACKET,165,178,36,-8%
2026-02-01,CORE,TRACK JACKET,140,142,22,-1%
2026-02-01,F25,TRACK JACKET,165,99,37,40%
2026-02-01,F25,HAT,38,27,8,29%
2026-02-01,CORE,TRACK PANT,110,124,17,-13%
2026-02-01,F25,TRACK PANT,145,87,34,40%
2026-02-01,S25,TRACK PANT,125,31,25,75%
2026-02-01,S25,LONG SLEEVE KNIT,78,20,10,74%
2026-02-01,S25,TRACK PANT,125,31,25,75%
2026-02-01,F25,TRACK PANT,125,75,28,40%
2026-02-01,F24,TRACK PANT,125,31,25,75%
2026-02-01,F25,TRACK PANT,110,53,25,52%
2026-02-01,S25,TRACK PANT,125,31,25,75%
2026-02-01,F25,TRACK JACKET,165,99,37,40%
2026-02-01,F25,DRESS,125,70,30,44%
2026-02-01,F25,DRESS,125,60,27,52%
2026-02-01,F25,TRACK PANT,125,75,28,40%
2026-02-01,S25,TRACK JACKET,140,35,29,75%
2026-02-01,F25,TRACK JACKET,165,99,37,40%
2026-02-01,S25,JACKET,165,41,32,75%
2026-02-01,F25,TRACK JACKET,125,60,29,52%
2026-02-01,S26,CREWNECK,118,125,16,-6%
2026-02-01,S25,TRACK JACKET,165,41,29,75%
2026-02-01,S26,CREWNECK,118,125,16,-6%
2026-02-01,F25,T-SHIRT,42,29,7,31%
2026-02-01,S25,T-SHIRT,42,11,7,74%
2026-02-01,S25,SHORTS,100,25,22,75%
2026-02-01,S25,SWEATER,145,36,34,75%
2026-02-01,S25,TRACK JACKET,150,38,26,75%
2026-02-01,S25,SHORTS,68,17,11,75%
2026-02-01,S25,SOCKS,18,14,4,22%
2026-02-01,S25,SHORTS,78,18,16,77%
2026-02-01,S25,TRACK JACKET,135,34,23,75%
2026-02-01,F25,HAT,42,24,10,43%
2026-02-01,S25,SKORT,98,78,23,20%
2026-02-01,S25,T-SHIRT,42,11,7,74%
2026-02-01,S25,PULLOVER,125,31,25,75%
2026-02-01,F25,TRACK JACKET,150,72,34,52%
2026-02-01,F25,LONG SLEEVE KNIT,78,47,12,40%
2026-02-01,F24,POLO,150,34,80,77%
2026-02-01,F24,SHOES,145,116,53,20%
2026-02-01,F25,TRACK JACKET,165,92,33,44%
2026-02-01,F25,SWEATPANTS,98,55,18,44%
2026-02-01,S25,T-SHIRT,42,11,8,74%
2026-02-01,S25,T-SHIRT,48,11,8,77%
2026-02-01,F25,TRACK JACKET,135,73,26,46%
2026-02-01,F25,TRACK JACKET,150,120,34,20%
2026-02-01,S25,ACTIVE JACKET,125,100,26,20%
2026-02-01,CORE,TRACK JACKET,165,104,42,37%
2026-02-01,S25,TRACK JACKET,145,29,24,80%
2026-02-01,F24,LONG SLEEVE KNIT,210,53,44,75%
2026-02-01,S25,SHORTS,100,25,22,75%
2026-02-01,F25,TRACK PANT,145,78,34,46%
2026-02-01,F25,SHORTS,78,37,19,53%
2026-02-01,F25,POLO,78,44,18,44%
2026-02-01,F25,SWEATER,125,88,27,30%
2026-02-01,S25,ACTIVE JACKET,125,100,26,20%
2026-02-01,F25,T-SHIRT,42,24,7,43%
2026-02-01,F25,HAT,38,21,8,45%
2026-02-01,S25,SHORTS,68,15,12,78%
2026-02-01,S25,T-SHIRT,96,22,16,77%
2026-02-01,S25,SHOES,170,34,41,80%
2026-02-01,F25,KNITWEAR,225,158,76,30%
2026-02-01,F25,T-SHIRT,42,24,7,43%
2026-02-01,S25,LEGGINGS,118,94,21,20%
2026-02-01,F25,TRACK PANT,125,60,29,52%
2026-02-01,F25,TRACK JACKET,165,89,37,46%
2026-02-01,F25,T-SHIRT,42,24,7,43%
2026-02-01,F25,TRACK JACKET,165,99,37,40%
2026-02-01,S25,TRACK JACKET,110,22,17,80%
2026-02-01,F25,TRACK PANT,110,53,25,52%
2026-02-01,S25,SHORTS,100,25,22,75%
2026-02-01,S25,T-SHIRT,42,8,7,81%
2026-02-01,F25,LEGGINGS,118,66,25,44%
2026-02-01,S25,TRACK JACKET,150,38,26,75%
2026-02-01,S25,SHORTS,156,35,31,78%
2026-02-01,S25,TRACK JACKET,110,28,17,75%
2026-02-01,S25,T-SHIRT,42,11,7,74%
2026-02-01,S25,LONG SLEEVE KNIT,78,20,10,74%
2026-02-01,F25,TRACK JACKET,175,123,37,30%
2026-02-01,S25,T-SHIRT,48,11,8,77%
2026-02-01,CORE,TRACK JACKET,165,178,36,-8%
2026-02-01,F25,TRACK PANT,145,81,31,44%
2026-02-01,F25,TRACK PANT,135,65,23,52%
2026-02-01,F25,TRACK PANT,125,60,29,52%
2026-02-01,F25,TRACK JACKET,150,72,25,52%
2026-02-01,S25,SOCKS,18,14,4,22%
2026-02-01,S25,SHORTS,78,18,16,77%
2026-02-01,F25,TRACK PANT,110,59,20,46%
2026-02-01,F25,POLO,98,55,21,44%
2026-02-01,F25,TRACK JACKET,150,72,34,52%
2026-02-01,S25,SHORTS,110,28,24,75%
2026-02-01,CORE,TRACK PANT,135,99,31,27%
2026-02-01,F25,TRACK PANT,125,75,28,40%
2026-02-01,F24,POLO,300,68,160,77%
2026-02-01,F25,CREWNECK,110,53,20,52%
2026-02-01,F25,POLO,78,44,19,44%
2026-02-01,F25,TRACK PANT,135,65,30,52%
2026-02-01,S25,T-SHIRT,58,15,11,74%
2026-02-01,F25,TRACK PANT,125,60,29,52%
2026-02-01,S25,T-SHIRT,42,8,7,81%
2026-02-01,S25,TRACK JACKET,165,41,40,75%
2026-02-01,S25,T-SHIRT,48,12,7,75%
2026-02-01,F25,CABANA SHIRT,135,76,32,44%
2026-02-01,F24,POLO,98,29,28,70%
2026-02-01,F25,TRACK JACKET,165,79,37,52%
2026-02-01,S25,T-SHIRT,48,12,8,75%
2026-02-01,CORE,TRACK PANT,110,138,17,-25%
2026-02-01,CORE,TRACK JACKET,165,116,42,30%
2026-02-01,S25,POLO,88,22,13,75%
2026-02-01,F24,POLO,135,34,46,75%
2026-02-01,S25,TRACK JACKET,165,41,29,75%
2026-02-01,S25,T-SHIRT,48,10,10,79%
2026-02-01,S25,TRACK PANT,140,35,30,75%
2026-02-01,F25,TRACK PANT,125,68,28,46%
2026-02-01,S25,TRACK JACKET,175,50,36,71%
2026-02-01,F25,TRACK JACKET,150,72,34,52%
2026-02-01,F25,TRACK JACKET,150,81,35,46%
2026-02-01,F25,SHORTS,78,47,19,40%
2026-02-01,F25,TRACK JACKET,165,79,31,52%
2026-02-01,F25,T-SHIRT,58,41,13,29%
2026-02-01,F24,SHORTS,68,17,21,75%
2026-02-01,F24,POLO,150,38,80,75%
2026-02-01,S25,SHORTS,68,54,14,21%
2026-02-01,S25,PULLOVER,125,31,25,75%
2026-02-01,F25,TRACK PANT,110,66,26,40%
2026-02-01,F25,TRACK PANT,150,84,32,44%
2026-02-01,S25,T-SHIRT,42,11,8,74%
2026-02-01,F25,TRACK PANT,135,81,30,40%
2026-02-01,F25,HOODIE,98,69,17,30%
2026-02-01,S25,TRACK JACKET,165,41,29,75%
2026-02-01,S25,T-SHIRT,48,12,7,75%
2026-02-01,S25,TRACK PANT,140,45,30,68%
2026-02-01,F24,SHORTS,78,16,20,79%
2026-02-01,F25,TRACK JACKET,185,104,40,44%
2026-02-01,F25,TRACK PANT,135,65,30,52%
2026-02-01,S25,PADDLE,58,58,10,0%
2026-02-01,S25,T-SHIRT,48,12,8,75%
2026-02-01,S25,TRACK JACKET,165,41,29,75%
2026-02-01,S25,POLO,125,31,27,75%
2026-02-01,S25,TRACK JACKET,150,75,35,50%
2026-02-01,S25,SWEATSHIRT,110,88,18,20%
2026-02-01,F25,TRACK JACKET,150,90,35,40%
2026-02-01,F25,TRACK JACKET,150,72,25,52%
2026-02-01,S25,TRACK JACKET,135,34,23,75%
2026-02-01,F25,TRACK PANT,145,70,34,52%
2026-02-01,S25,TRACK PANT,125,38,27,70%
2026-02-01,F25,TRACK JACKET,165,92,39,44%
2026-02-01,S25,SHORTS,68,14,14,79%
2026-02-01,F25,TRACK JACKET,150,72,35,52%
2026-02-01,S25,TRACK PANT,150,38,30,75%
2026-02-01,F25,TRACK PANT,135,65,23,52%
2026-02-01,F25,TRACK PANT,135,73,30,46%
2026-02-01,S25,T-SHIRT,42,11,7,74%
2026-02-01,CORE,TRACK JACKET,140,158,22,-13%
2026-02-01,F25,TRACK JACKET,125,75,29,40%
2026-02-01,F25,TRACK PANT,125,60,29,52%
2026-02-01,F25,TRACK JACKET,150,72,35,52%
2026-02-01,F25,SHORTS,110,62,25,44%
2026-02-01,F25,TRACK JACKET,150,72,35,52%
2026-02-01,S25,POLO,88,22,13,75%
2026-02-01,F24,SHORTS,78,16,24,79%
2026-02-01,S25,TRACK JACKET,150,38,28,75%
2026-02-01,S22,SOCKS,18,14,4,22%
2026-02-01,S25,T-SHIRT,42,11,7,74%
2026-02-01,F25,TRACK PANT,140,78,23,44%
2026-02-01,S25,POLO,88,22,13,75%
2026-02-01,F25,TRACK JACKET,150,72,34,52%
2026-02-01,F25,TRACK PANT,110,77,26,30%
2026-02-01,F25,TRACK JACKET,165,89,36,46%
2026-02-01,S25,T-SHIRT,48,10,8,79%
2026-02-01,S25,TRACK JACKET,175,50,36,71%
2026-02-01,CORE,TRACK JACKET,165,160,36,3%
2026-02-01,S25,TRACK PANT,135,34,24,75%
2026-02-01,F25,SWEATPANTS,125,79,25,37%
2026-02-01,F25,HOODIE,150,95,29,37%
2026-02-01,S25,T-SHIRT,42,11,7,74%
2026-02-01,S25,T-SHIRT,42,11,8,74%
2026-02-01,S25,TRACK JACKET,165,41,29,75%
2026-02-01,F25,TRACK PANT,145,78,34,46%
2026-02-01,CORE,TRACK PANT,125,133,28,-6%
2026-02-01,F25,TRACK JACKET,165,89,37,46%
2026-02-01,F25,SOCKS,18,11,4,39%
2026-02-01,S25,TRACK JACKET,165,41,29,75%
2026-02-01,F25,SWEATER,110,69,20,37%
2026-02-01,F25,TRACK JACKET,165,99,37,40%
2026-02-01,S25,TRACK JACKET,135,34,23,75%
2026-02-01,S25,T-SHIRT,88,35,14,60%
2026-02-01,S25,TRACK JACKET,140,35,29,75%
2026-02-01,F25,CROP TOP,68,41,16,40%
2026-02-01,S25,POLO,88,22,13,75%
2026-02-01,S25,SHORTS,100,25,22,75%
2026-02-01,S25,TRACK JACKET,330,83,58,75%
2026-02-01,S25,TRACK JACKET,165,41,29,75%
2026-02-01,S25,TRACK JACKET,140,28,23,80%
2026-02-01,S25,TRACK JACKET,150,75,35,50%
2026-02-01,F25,TRACK JACKET,165,79,37,52%
2026-02-01,S25,TRACK PANT,125,38,27,70%
2026-02-01,F25,SKORT,58,35,10,40%
2026-02-01,S25,TRACK JACKET,165,132,29,20%
2026-02-01,F25,TRACK PANT,135,65,30,52%
2026-02-01,F25,TRACK JACKET,165,92,34,44%
2026-02-01,F25,LEGGINGS,118,83,25,30%
2026-02-01,S25,TRACK JACKET,165,41,40,75%
2026-02-01,S25,SWEATER,145,36,34,75%
2026-02-01,F25,TRACK PANT,145,102,31,30%
2026-02-01,F25,TRACK JACKET,145,102,31,30%
2026-02-01,S25,SHORTS,68,17,11,75%
2026-02-01,F25,TRACK JACKET,165,116,33,30%
2026-02-01,S25,TRACK PANT,140,35,30,75%
2026-02-01,S25,SWEATER,250,63,55,75%
2026-02-01,F25,TRACK JACKET,175,98,37,44%
2026-02-01,S25,SWEATER,145,36,34,75%
2026-02-01,S25,TRACK JACKET,135,34,23,75%
2026-02-01,S25,TRACK JACKET,165,33,32,80%
2026-02-01,S25,TRACK PANT,125,31,25,75%
2026-02-01,F25,TRACK PANT,125,80,28,36%
2026-02-01,F25,TANK TOP,58,41,15,29%
2026-02-01,F25,DRESS,135,67,31,50%
2026-02-01,F25,TRACK JACKET,145,81,31,44%
2026-02-01,F25,TRACK JACKET,165,79,37,52%
2026-02-01,F25,TRACK JACKET,150,72,35,52%
2026-02-01,S25,JACKET,165,41,32,75%
2026-02-01,F25,TRACK JACKET,150,90,34,40%
2026-02-01,S25,SHORTS,78,20,15,74%
2026-02-01,S25,POLO,98,25,13,74%
2026-02-01,S25,TRACK PANT,110,25,19,77%
2026-02-01,S25,TRACK JACKET,175,50,36,71%
2026-02-01,S25,TRACK JACKET,140,35,29,75%
2026-02-01,F25,SWEATPANTS,98,69,18,30%
2026-02-01,F24,SHORTS,78,20,20,74%
2026-02-01,F25,T-SHIRT,54,30,8,44%
2026-02-01,F25,TRACK JACKET,165,99,35,40%
2026-02-01,F24,SHORTS,78,20,20,74%
2026-02-01,F25,CREWNECK,110,66,20,40%
2026-02-01,S25,JACKET,165,41,32,75%
2026-02-01,S25,TRACK JACKET,145,33,24,77%
2026-02-01,F25,TRACK PANT,125,80,24,36%
2026-02-01,S25,POLO,98,88,21,10%
2026-02-01,S25,T-SHIRT,42,11,8,74%
2026-02-01,S25,SHORTS,110,28,24,75%
2026-02-01,S25,T-SHIRT,58,15,11,74%
2026-02-01,F25,TRACK PANT,125,75,29,40%
2026-02-01,S25,TRACK PANT,150,38,30,75%
2026-02-01,F24,SHORTS,78,20,20,74%
2026-02-01,S25,T-SHIRT,48,12,7,75%
2026-02-01,S25,TRACK JACKET,140,35,29,75%
2026-02-01,F25,TRACK PANT,125,75,29,40%
2026-02-01,S25,PULLOVER,125,31,25,75%
2026-02-01,S25,PANTS,210,53,44,75%
2026-02-01,S25,TRACK JACKET,175,50,36,71%
2026-02-01,S25,T-SHIRT,48,12,8,75%
2026-02-01,S25,SHORTS,78,20,15,74%
2026-02-01,F25,TRACK JACKET,165,92,34,44%
2026-02-01,S25,TRACK JACKET,150,34,28,77%
2026-02-01,S25,SWEATER,150,38,37,75%
2026-02-01,F24,SHORTS,78,20,20,74%
2026-02-01,S26,T-SHIRT,48,43,8,10%
2026-02-01,S25,T-SHIRT,48,12,8,75%
2026-02-01,S25,POLO,68,17,16,75%
2026-02-01,F25,TRACK PANT,135,81,30,40%
2026-02-01,S25,T-SHIRT,42,11,8,74%
2026-02-01,S25,TRACK JACKET,225,56,44,75%
2026-02-01,F25,TRACK JACKET,150,90,34,40%
2026-02-01,F24,SHORTS,88,22,32,75%
2026-02-01,S25,SHORTS,88,22,18,75%
2026-02-01,S22,SOCKS,18,18,4,0%
2026-02-01,S25,T-SHIRT,42,11,8,74%
2026-02-01,S25,PULLOVER,125,31,25,75%
2026-02-01,F24,TRACK JACKET,165,116,42,30%
2026-02-01,S25,LONG SLEEVE KNIT,78,20,10,74%
2026-02-01,F25,HAT,38,30,8,21%
2026-02-01,F25,TRACK PANT,135,95,31,30%
2026-02-01,S25,TRACK JACKET,165,41,40,75%
2026-02-01,F25,T-SHIRT,54,30,9,44%
2026-02-01,F25,LONG SLEEVE KNIT,135,65,27,52%
2026-02-01,S25,TRACK JACKET,165,37,40,78%
2026-02-01,F24,SHORTS,78,20,29,74%
2026-02-01,F24,POLO,98,98,21,0%
2026-02-01,S25,T-SHIRT,48,12,8,75%
2026-02-01,F25,CREWNECK,68,48,14,29%
2026-02-01,S25,PULLOVER,125,31,25,75%
2026-02-01,S25,T-SHIRT,42,11,8,74%
2026-02-01,S25,TRACK JACKET,165,41,29,75%
2026-02-01,F25,HOODIE,120,67,23,44%
2026-02-01,F25,SWEATER,110,62,20,44%
2026-02-01,S25,TRACK JACKET,145,36,24,75%
2026-02-01,F25,SWEATPANTS,98,55,18,44%
2026-02-01,F25,TRACK JACKET,175,123,37,30%
2026-02-01,S25,TRACK PANT,140,35,30,75%
2026-02-01,S25,T-SHIRT,42,11,7,74%
2026-02-01,F25,LONG SLEEVE KNIT,135,76,27,44%
2026-02-01,F25,TRACK PANT,125,80,23,36%
2026-02-01,S25,TRACK PANT,110,28,19,75%
2026-02-01,F24,SHORTS,78,20,24,74%
2026-02-01,S25,T-SHIRT,42,11,8,74%
2026-02-01,F25,TRACK JACKET,165,106,34,36%
2026-02-01,S26,CREWNECK,118,125,16,-6%
2026-02-01,S25,SHORTS,100,25,22,75%
2026-02-01,S25,POLO,88,22,13,75%
2026-02-01,S25,TANK TOP,58,15,8,74%
2026-02-01,F25,HAT,38,27,8,29%
2026-02-01,F25,TRACK PANT,118,57,25,52%
2026-02-01,S25,SHORTS,78,20,16,74%
2026-02-01,F24,LEGGINGS,110,33,21,70%
2026-02-01,F25,TRACK PANT,125,70,26,44%
2026-02-01,F24,TRACK PANT,125,38,23,70%
2026-02-01,F25,TRACK JACKET,150,72,35,52%
2026-02-01,F25,TRACK JACKET,145,81,30,44%
2026-02-01,F25,TRACK PANT,135,65,36,52%
